Datestart:	Time	Dateend:	Time	Tzone	Begin	Length	End	Sulfate	S_std	Nitrate	NO3_std	Al	Al-std	As	As-std	Cd	Cd-std	Cr	Cr-std	Cu	Cu-std	Fe	Fe-std	Mn	Mn-std	Ni	Ni-std	Pb	Pb-std	Se	Se-std	Zn	Zn-std	NO2 	NO2-std	Chlorid	-std	NH4ion	NH4-std	Sodium	Na-std	K	K-std	OC	OC-std	EC	EC-std	Ti	Ti-std	V	V-std	Mo	Mo-std	Sb	Sb-std	0
7/23/01 	10:00	7/23/01 	11:00	EST	493	6	498	10.50		0.06																								0.14		0.44		3.87		0.17		-0.01	1													1043
7/23/01 	11:00	7/23/01 	12:00	EST	499	6	504	18.37		0.07																								0.04		0.32		4.15		0.59		0.04	1													1044
7/23/01 	12:00	7/23/01 	13:00	EST	505	6	510	16.46		0.01																								0.04		0.57		3.79		0.12		0.03	1													1045
7/23/01 	13:00	7/23/01 	14:00	EST	511	6	516	15.46		-0.01																								0.05		1.27		3.27		0.03		0.04	1													1046
7/23/01 	14:00	7/23/01 	15:00	EST	517	6	522	14.70		-0.03																								0.04		1.01		3.18		-0.02		0.00	1													1047
7/23/01 	15:00	7/23/01 	16:00	EST	523	6	528	14.68		-0.03																								0.05		2.11		3.43		-0.01		-0.01	1													1048
7/23/01 	16:00	7/23/01 	17:00	EST	529	6	534	15.15		-0.05																								0.03		1.39		3.30		0.03		0.00	1													1049
7/23/01 	17:00	7/23/01 	18:00	EST	535	6	540	12.08		-0.05																								0.05		0.00		2.67		-0.02		-0.01	1													1050
7/23/01 	18:00	7/23/01 	19:00	EST	541	6	546	12.75		-0.03																								0.06		0.24		2.94		0.18		-0.02	1													1051
7/23/01 	19:00	7/23/01 	20:00	EST	547	6	552	12.18		-0.05																								0.07		0.04		3.05		0.01		-0.02	1													1052
7/23/01 	20:00	7/23/01 	21:00	EST	553	6	558	12.50		0.04																								0.10		0.10		3.23		0.18		-0.02	1													1053
7/23/01 	21:00	7/23/01 	22:00	EST	559	6	564	11.15		0.05																								0.10		0.11		3.27		0.28		-0.02	1													1054
7/23/01 	22:00	7/23/01 	23:00	EST	565	6	570	12.26		0.05																								0.16		0.17		3.15		0.36		-0.02	1													1055
7/23/01 	23:00	7/24/01 	0:00	EST	571	6	576	13.64		0.04																								0.03		1.15		3.06		0.28		0.15	1													1056
7/24/01 	0:00	7/24/01 	1:00	EST	577	6	582	11.22		0.07																								0.04		0.40		3.14		0.01		-0.02	1													1057
7/24/01 	1:00	7/24/01 	2:00	EST	583	6	588	10.23		0.15																								0.07		0.07		2.92		-0.01		-0.02	1													1058
7/24/01 	2:00	7/24/01 	3:00	EST	589	6	594	9.09		0.29																								0.13		0.03		2.86		-0.01		-0.02	1													1059
7/24/01 	3:00	7/24/01 	4:00	EST	595	6	600	8.79		0.33																								0.05		0.00		3.03		-0.04		-0.02	1													1060
7/24/01 	4:00	7/24/01 	5:00	EST	601	6	606	7.94		0.73																								0.06		0.00		2.87		-0.04		-0.01	1													1061
7/24/01 	5:00	7/24/01 	6:00	EST	607	6	612	9.27		0.44																								0.12		0.15		3.46		0.43		0.01	1													1062
7/24/01 	6:00	7/24/01 	7:00	EST	613	6	618	11.36		0.41																								0.09		0.12		3.44		0.53		-0.02	1													1063
7/24/01 	7:00	7/24/01 	8:00	EST	619	6	624	7.25		0.35																								0.04		0.13		2.93		0.62		-0.02	1													1064
7/24/01 	8:00	7/24/01 	9:00	EST	625	6	630	7.95		0.28																								0.06		0.20		2.41		0.75		-0.02	1													1065
7/24/01 	9:00	7/24/01 	10:00	EST	631	6	636	11.23		0.20																								0.11		0.21		2.81		0.65		-0.01	1													1066
7/24/01 	10:00	7/24/01 	11:00	EST	637	6	642	22.39		0.18																								0.07		0.20		4.55		0.34		-0.02	1													1067
7/24/01 	11:00	7/24/01 	12:00	EST	643	6	648	26.74		0.14																								0.09		0.29		4.72		0.02		-0.02	1													1068
7/24/01 	12:00	7/24/01 	13:00	EST	649	6	654	31.24		0.09																								0.07		0.32		4.60		0.02		-0.02	1													1069
7/24/01 	13:00	7/24/01 	14:00	EST	655	6	660	36.39		0.05																								0.03		0.97		4.34		0.03		-0.02	1													1070
7/24/01 	14:00	7/24/01 	15:00	EST	661	6	666	40.94		0.02																								0.05		0.86		4.30		0.04		-0.02	1													1071
7/24/01 	15:00	7/24/01 	16:00	EST	667	6	672	40.96		0.00																								0.10		0.87		4.39		0.01		-0.02	1													1072
7/24/01 	16:00	7/24/01 	17:00	EST	673	6	678	30.84		0.01																								0.04		0.17		3.38		-0.03		-0.02	1													1073
7/24/01 	17:00	7/24/01 	18:00	EST	679	6	684	11.84		0.02																								0.07		0.05		2.94		0.00		-0.02	1													1074
7/24/01 	18:00	7/24/01 	19:00	EST	685	6	690	10.67		0.06																								0.09		0.08		3.21		-0.03		-0.02	1													1075
7/24/01 	19:00	7/24/01 	20:00	EST	691	6	696	12.61		0.01																								0.10		0.02		2.96		0.06		-0.02	1													1076
7/24/01 	20:00	7/24/01 	21:00	EST	697	6	702	10.21		0.02																								0.16		-0.02		2.58		-0.02		-0.02	1													1077
7/24/01 	21:00	7/24/01 	22:00	EST	703	6	708	13.41		0.10																								0.09		0.01		2.89		0.02		0.10	1													1078
7/24/01 	22:00	7/24/01 	23:00	EST	709	6	714	15.47		0.19																								0.09		0.00		3.27		0.10		0.07	1													1079
7/24/01 	23:00	7/25/01 	0:00	EST	715	6	720	15.79		0.20																								0.12		0.00		3.54		0.00		0.01	1													1080
7/16/01 	0:00	7/16/01 	5:00	EST	1	30	30																																					4.37		1.46										1081
7/16/01 	5:00	7/16/01 	14:00	EST	31	54	84																																					4.00	8.00	1.00	3									1082
7/16/01 	14:00	7/16/01 	18:00	EST	85	24	108																																					3.40		0.64										1083
7/16/01 	18:00	7/16/01 	23:00	EST	109	30	138																																					3.60		0.76										1084
7/16/01 	23:00	7/17/01 	0:00	EST	139	6	144																																					4.00	8.00	1.00	3									1085
7/17/01 	0:00	7/17/01 	4:00	EST	145	24	168																																					5.27		1.51										1086
7/17/01 	4:00	7/17/01 	7:00	EST	169	18	186																																					6.34		2.82										1087
7/17/01 	7:00	7/17/01 	10:00	EST	187	18	204																																					4.90		2.14										1088
7/17/01 	10:00	7/17/01 	14:00	EST	205	24	228																																					4.11		0.81										1089
7/17/01 	14:00	7/17/01 	18:00	EST	229	24	252																																					3.61		0.95										1090
7/17/01 	18:00	7/18/01 	0:00	EST	253	36	288																																					3.80		0.74										1091
7/18/01 	0:00	7/18/01 	4:00	EST	289	24	312																																					7.72		0.63										1092
7/18/01 	4:00	7/18/01 	8:00	EST	313	24	336																																					4.14		0.83										1093
7/18/01 	8:00	7/18/01 	12:00	EST	337	24	360																																					4.93		0.72										1094
7/18/01 	12:00	7/18/01 	16:00	EST	361	24	384																																					3.61		0.38										1095
7/18/01 	16:00	7/18/01 	20:00	EST	385	24	408																																					3.72		0.54										1096
7/18/01 	20:00	7/19/01 	0:00	EST	409	24	432																																					4.79		1.05										1097
7/23/2001 	0:00	7/22/01 	2:00	EST	433	12	444																																					5.29		0.98										1098
7/22/2001 	2:00	7/22/01 	4:00	EST	445	12	456																																					6.93		2.11										1099
7/22/2001 	4:00	7/22/01 	6:00	EST	457	12	468																																					6.66		2.68										1100
7/22/2001 	6:00	7/22/01 	8:00	EST	469	12	480																																					4.91		1.67										1101
7/22/2001 	8:00	7/22/01 	10:00	EST	481	12	492																																					4.58		1.06										1102
7/22/2001 	10:00	7/22/01 	12:00	EST	493	12	504																																					4.69		0.99										1103
7/22/2001 	12:00	7/22/01 	14:00	EST	505	12	516																																					3.69		0.50										1104
7/22/2001 	14:00	7/22/01 	16:00	EST	517	12	528																																					3.49		0.47										1105
7/22/2001 	16:00	7/22/01 	18:00	EST	529	12	540																																					3.30		0.46										1106
7/22/2001 	18:00	7/22/01 	20:00	EST	541	12	552																																					4.00	8.00	0.50	1.5									1107
7/22/2001 	20:00	7/22/01 	22:00	EST	553	12	564																																					4.00	8.00	0.50	1.5									1108
7/22/2001 	22:00	7/23/01 	0:00	EST	565	12	576																																					4.39		0.42										1109
7/23/01 	0:00	7/23/01 	2:00	EST	577	12	588																																					2.79		0.29										1110
7/23/01 	2:00	7/23/01 	4:00	EST	589	12	600																																					4.96		0.69										1111
7/23/01 	4:00	7/23/01 	6:00	EST	601	12	612																																					6.36		1.47										1112
7/23/01 	6:00	7/23/01 	7:00	EST	613	6	618																																					5.61		1.19										1113
7/23/01 	7:00	7/23/01 	9:00	EST	619	12	630																																					4.46		0.76										1114
7/23/01 	9:00	7/23/01 	11:00	EST	631	12	642																																					5.04		0.63										1115
7/23/01 	11:00	7/23/01 	13:00	EST	643	12	654																																					4.64		0.49										1116
7/23/01 	13:00	7/23/01 	15:00	EST	655	12	666																																					3.58		0.52										1117
7/23/01 	15:00	7/23/01 	17:00	EST	667	12	678																																					3.40		0.60										1118
7/23/01 	17:00	7/23/01 	19:00	EST	679	12	690																																					1.94		0.53										1119
7/23/01 	19:00	7/23/01 	21:00	EST	691	12	702																																					1.75		0.41										1120
7/23/01 	21:00	7/23/01 	23:00	EST	703	12	714																																					2.23		0.45										1121
7/23/01 	23:00	7/24/01 	0:00	EST	715	6	720																																					2.00	6.00	0.50	1.5									1122
7/16/01 	0:00	7/17/01 	0:00	EST	1	144	144							0.001034	0.000162	0.00024	0.000035			0.005895	0.001325	0.197866	0.053413	0.007159	0.001251			0.006366	0.000457	0.01119	0.002321	0.01997	0.005389									0.085679	0.019757					0.007938	0.000761	0.000957	0.00004	0.002549	0.00022	0.001425	0.000111	1123
7/17/01 	0:00	7/18/01 	0:00	EST	145	144	288							0.000983	0.000253	0.000178	0.000055			0.003452	0.000979	0.145112	0.023366	0.009492	0.00123			0.007312	0.000874	0.034936	0.013783	0.024159	0.006665									0.069085	0.002809					0.007812	0.00053	0.000888	0.000084	0.002582	0.000157	0.001063	0.00022	1124
7/18/01 	0:00	7/19/01 	0:00	EST	289	144	432							0.001136	0.000235	0.0002	0.0006			0.003045	0.000936	0.149415	0.010766	0.006021	0.000619			0.005345	0.000139	0.005153	0.000992	0.022051	0.001601									0.051293	0.011015					0.006322	0.000853	0.000807	0.000011	0.001098	0.000111	0.000776	0.00015	1125
7/23/01 	0:00	7/23/01 	6:00	EST	433	36	468							0.002823	0.000447	0.00037	0.000094			0.003	0.015	0.223587	0.024338	0.015146	0.01			0.010455	0.000725	0.012513	0.003218	0.045338	0.007206									0.074976	0.012506					0.006574	0.001428	0.001148	0.000191	0.000458	0.000211	0.001347	0.000129	1126
7/23/01 	6:00	7/23/01 	10:00	EST	469	24	492							0.001254	0.00012	0.000289	0.000141			0.003	0.015	0.158718	0.044471	0.00364	0.000837			0.004858	0.001755	0.006457	0.000765	0.02	0.06									0.066125	0.028723					0.009526	0.004434	0.001194	0.000463	0.0006	0.0015	0.00131	0.000286	1127
7/23/01 	10:00	7/23/01 	14:00	EST	493	24	516							0.001	0.003	0.0002	0.0006			0.003	0.015	0.17	0.34	0.003	0.006			0.004	0.008	0.004	0.02	0.02	0.04									0.044634	0.010686					0.007279	0.00128	0.000747	0.000201	0.000819	0.000335	0.001	0.002	1128
7/23/01 	14:00	7/23/01 	18:00	EST	517	24	540							0.000548	0.000218	0.0002	0.0006			0.003	0.015	0.195626	0.115279	0.003243	0.000962			0.002145	0.000774	0.00135	0.000417	0.00558	0.003193									0.08502	0.014771					0.011141	0.002128	0.001282	0.000052	0.001162	0.000241	0.000612	0.00011	1129
7/23/01 	18:00	7/24/01 	0:00	EST	541	36	576							0.000439	0.000252	0.0002	0.0006			0.003	0.015	0.078237	0.009658	0.002221	0.000531			0.003335	0.001388	0.00132	0.000624	0.01	0.02									0.052121	0.013204					0.006618	0.000861	0.000776	0.000168	0.001	0.002	0.000809	0.000399	1130
7/24/01 	0:00	7/24/01 	6:00	EST	577	36	612							0.001	0.000119	0.000202	0.000102			0.003	0.015	0.115265	0.011924	0.005917	0.000807			0.005121	0.000563	0.004211	0.000415	0.016475	0.003889									0.057787	0.012205					0.006267	0.001415	0.000995	0.000166	0.000679	0.000305	0.000943	0.000141	1131
7/24/01 	6:00	7/24/01 	10:00	EST	613	24	636							0.001046	0.000259	0.0002	0.0006			0.003	0.015	0.153524	0.023103	0.004072	0.000779			0.003613	0.000891	0.003072	0.000726	0.013716	0.008184									0.094255	0.026117					0.015988	0.004125	0.001235	0.000281	0.000683	0.000289	0.000859	0.000177	1132
7/24/01 	10:00	7/24/01 	14:00	EST	637	24	660							0.000805	0.000109	0.0002	0.0006			0.003	0.015	0.10132	0.025909	0.003429	0.000485			0.002874	0.000941	0.005724	0.001443	0.008262	0.003521									0.080956	0.03306					0.012518	0.004634	0.001447	0.000331	0.000797	0.000455	0.000509	0.000155	1133
7/24/01 	14:00	7/24/01 	18:00	EST	661	24	684							0.0006	0.002	0.0002	0.0006			0.003	0.015	0.1	0.3	0.003	0.006			0.003	0.009	0.004	0.02	0.01	0.02									0.043521	0.022523					0.01	0.02	0.001224	0.000743	0.001	0.003	0.000381	0.000225	1134
7/24/01 	18:00	7/25/01 	0:00	EST	685	36	720							0.000413	0.000078	0.0002	0.0006			0.003	0.015	0.088974	0.01796	0.004055	0.000337			0.002108	0.00066	0.002331	0.000589	0.005054	0.002654									0.052678	0.015842					0.007419	0.002599	0.000975	0.000218	0.002305	0.000193	0.00059	0.000074	1135
